evNum	picoTimeMs	adcAtEvent	rateOverall 
3352	2954012	48	1.13
3353	2954973	52	1.13
3354	2956632	31	1.13
3355	2956723	60	1.13
3356	2956875	51	1.13
3357	2957181	73	1.14
3358	2957762	88	1.14
3359	2959691	73	1.13
3360	2960190	41	1.14
3361	2961521	31	1.13
3362	2961895	164	1.14
3363	2962077	31	1.14
3364	2962272	47	1.14
3365	2963212	30	1.14
3366	2963894	32	1.14
3367	2964367	42	1.14
3368	2964450	60	1.14
3369	2965399	51	1.14
3370	2965555	56	1.14
3371	2965736	42	1.14
3372	2966055	47	1.14
3373	2966665	31	1.14
3374	2966813	30	1.14
3375	2967464	39	1.14
3376	2967497	37	1.14
3377	2967655	83	1.14
3378	2967962	45	1.14
3379	2969595	36	1.14
3380	2970930	115	1.14
3381	2973560	33	1.14
3382	2974642	37	1.14
3383	2975107	32	1.14
3384	2976039	39	1.14
3385	2976505	156	1.14
3386	2977001	32	1.14
3387	2977506	68	1.14
3388	2977788	34	1.14
3389	2978371	60	1.14
3390	2980298	170	1.14
3391	2980459	67	1.14
3392	2981299	103	1.14
3393	2981715	32	1.14
3394	2983147	130	1.14
3395	2983220	65	1.14
3396	2986282	33	1.14
3397	2988416	106	1.14
3398	2988616	99	1.14
3399	2990714	30	1.14
3400	2996803	33	1.13
3401	2996909	108	1.13
3402	2999055	135	1.13
3403	3000113	37	1.13
3404	3000361	30	1.13
3405	3000560	34	1.13
3406	3000843	40	1.14
3407	3001452	33	1.14
3408	3003139	54	1.13
3409	3003153	60	1.14
3410	3003260	101	1.14
3411	3004534	35	1.14
3412	3004806	33	1.14
3413	3005595	33	1.14
3414	3005683	44	1.14
3415	3005706	42	1.14
3416	3006387	31	1.14
3417	3006929	42	1.14
3418	3007347	30	1.14
3419	3008904	52	1.14
3420	3009486	43	1.14
3421	3010723	46	1.14
3422	3010924	30	1.14
3423	3012513	35	1.14
3424	3012885	39	1.14
3425	3013677	49	1.14
3426	3014024	55	1.14
3427	3014210	33	1.14
3428	3014820	96	1.14
3429	3016257	32	1.14
3430	3018570	36	1.14
3431	3019180	41	1.14
3432	3019482	42	1.14
3433	3019607	31	1.14
3434	3019906	50	1.14
3435	3020606	116	1.14
3436	3022484	53	1.14
3437	3022567	51	1.14
3438	3023603	158	1.14
3439	3024894	48	1.14
3440	3025560	48	1.14
3441	3026206	207	1.14
3442	3027589	33	1.14
3443	3027720	40	1.14
3444	3031144	110	1.14
3445	3031392	40	1.14
3446	3031421	119	1.14
3447	3031748	32	1.14
3448	3032256	137	1.14
3449	3032428	31	1.14
3450	3032491	84	1.14
3451	3033103	45	1.14
3452	3034676	35	1.14
3453	3035989	265	1.14
3454	3038062	69	1.14
3455	3038620	61	1.14
3456	3039135	31	1.14
3457	3039322	97	1.14
3458	3040620	33	1.14
3459	3041019	50	1.14
3460	3041238	45	1.14
3461	3042419	38	1.14
3462	3043933	30	1.14
3463	3044044	56	1.14
3464	3045451	33	1.14
3465	3045526	52	1.14
3466	3045915	35	1.14
3467	3046568	66	1.14
3468	3046854	51	1.14
3469	3048952	31	1.14
3470	3049056	63	1.14
3471	3049690	43	1.14
3472	3049794	41	1.14
3473	3050825	99	1.14
3474	3051149	48	1.14
3475	3054871	37	1.14
3476	3054956	33	1.14
3477	3055011	67	1.14
3478	3056393	41	1.14
3479	3056563	158	1.14
3480	3058728	33	1.14
3481	3059273	37	1.14
3482	3061016	34	1.14
3483	3061660	58	1.14
3484	3063381	100	1.14
3485	3063666	70	1.14
3486	3064410	43	1.14
3487	3065643	118	1.14
3488	3069066	72	1.14
3489	3069162	85	1.14
3490	3072541	37	1.14
3491	3074067	74	1.14
3492	3074477	32	1.14
3493	3075180	44	1.14
3494	3075290	58	1.14
3495	3075734	34	1.14
3496	3076653	33	1.14
3497	3076844	32	1.14
3498	3079855	32	1.14
3499	3081032	48	1.14
3500	3081820	135	1.14
3501	3083303	43	1.14
3502	3083594	36	1.14
3503	3084861	74	1.14
3504	3085473	36	1.14
3505	3086320	46	1.14
3506	3086919	64	1.14
3507	3088997	36	1.14
3508	3090219	39	1.14
3509	3091211	57	1.14
3510	3091262	113	1.14
3511	3091448	53	1.14
3512	3092222	61	1.14
3513	3092280	39	1.14
3514	3092519	84	1.14
3515	3093686	69	1.14
3516	3097854	55	1.13
3517	3100296	132	1.13
3518	3101769	41	1.13
3519	3102078	60	1.13
3520	3102273	75	1.13
3521	3104111	52	1.13
3522	3104304	60	1.13
3523	3104560	65	1.13
3524	3105276	74	1.13
3525	3105648	56	1.14
3526	3106314	56	1.14
3527	3107086	44	1.14
3528	3107333	52	1.14
3529	3107446	39	1.14
3530	3107869	78	1.14
3531	3108560	42	1.14
3532	3109059	116	1.14
3533	3110291	39	1.14
3534	3111656	36	1.14
3535	3113144	49	1.14
3536	3114004	33	1.14
3537	3114249	31	1.14
3538	3115727	56	1.14
3539	3116824	44	1.14
3540	3117698	35	1.14
3541	3117844	138	1.14
3542	3118060	78	1.14
3543	3119815	196	1.14
3544	3119952	31	1.14
3545	3122918	35	1.14
3546	3125625	54	1.13
3547	3126583	87	1.13
3548	3127368	76	1.13
3549	3128088	44	1.13
3550	3128213	40	1.13
3551	3128442	32	1.14
3552	3129008	41	1.14
3553	3129226	44	1.14
3554	3129266	45	1.14
3555	3130637	31	1.14
3556	3130791	46	1.14
3557	3131138	34	1.14
3558	3131309	60	1.14
3559	3131592	96	1.14
3560	3131743	49	1.14
3561	3132731	194	1.14
3562	3133917	87	1.14
3563	3134070	59	1.14
3564	3134636	30	1.14
3565	3135196	36	1.14
3566	3136838	42	1.14
3567	3137946	65	1.14
3568	3138026	31	1.14
3569	3138790	30	1.14
3570	3139727	42	1.14
3571	3139984	101	1.14
3572	3140288	33	1.14
3573	3141556	48	1.14
3574	3142320	74	1.14
3575	3142471	34	1.14
3576	3144692	34	1.14
3577	3147784	43	1.14
3578	3149875	84	1.14
3579	3151029	69	1.14
3580	3152084	134	1.14
3581	3152112	34	1.14
3582	3152182	62	1.14
3583	3152214	126	1.14
3584	3152422	51	1.14
3585	3153647	86	1.14
3586	3153702	38	1.14
3587	3155427	179	1.14
3588	3157050	59	1.14
3589	3157296	46	1.14
3590	3158198	130	1.14
3591	3159448	55	1.14
3592	3160397	49	1.14
3593	3160963	112	1.14
3594	3162297	34	1.14
3595	3162672	45	1.14
3596	3163833	303	1.14
3597	3164977	96	1.14
3598	3166310	39	1.14
3599	3167092	87	1.14
3600	3168083	71	1.14
3601	3168368	36	1.14
3602	3168557	47	1.14
3603	3169084	47	1.14
3604	3172438	47	1.14
3605	3174052	31	1.14
3606	3175662	31	1.14
3607	3176483	35	1.14
3608	3177654	66	1.14
3609	3177691	71	1.14
3610	3180067	35	1.14
3611	3180188	39	1.14
3612	3181043	37	1.14
3613	3181390	170	1.14
3614	3182101	49	1.14
3615	3182270	42	1.14
3616	3183010	34	1.14
3617	3185304	115	1.14
3618	3185799	162	1.14
3619	3186293	128	1.14
3620	3186610	70	1.14
3621	3186958	107	1.14
3622	3187238	62	1.14
3623	3187736	67	1.14
3624	3188281	30	1.14
3625	3188484	30	1.14
3626	3189095	111	1.14
3627	3191585	65	1.14
3628	3191809	78	1.14
3629	3192111	44	1.14
3630	3192363	32	1.14
3631	3192469	61	1.14
3632	3193163	70	1.14
3633	3195284	53	1.14
3634	3196766	51	1.14
3635	3197031	30	1.14
3636	3197628	34	1.14
3637	3200185	89	1.14
3638	3201064	36	1.14
3639	3201198	65	1.14
3640	3203162	47	1.14
3641	3204729	87	1.14
3642	3205929	46	1.14
3643	3206105	88	1.14
3644	3206980	49	1.14
3645	3207821	76	1.14
3646	3208310	30	1.14
3647	3211010	44	1.14
3648	3211332	77	1.14
3649	3211483	37	1.14
3650	3211810	44	1.14
3651	3212203	32	1.14
3652	3212821	55	1.14
3653	3213937	38	1.14
3654	3214232	30	1.14
3655	3219177	34	1.14
3656	3220542	31	1.14
3657	3221208	95	1.14
3658	3221533	31	1.14
3659	3221927	30	1.14
3660	3222059	32	1.14
3661	3222933	168	1.14
3662	3223278	55	1.14
3663	3227865	63	1.13
3664	3229407	55	1.13
3665	3230224	44	1.13
3666	3230791	32	1.13
3667	3231060	33	1.13
3668	3231931	163	1.13
3669	3232207	36	1.14
3670	3232532	94	1.14
3671	3233412	34	1.14
3672	3233593	32	1.14
3673	3233748	103	1.14
3674	3234748	98	1.14
3675	3235711	37	1.14
3676	3236928	32	1.14
3677	3237094	53	1.14
3678	3237421	37	1.14
3679	3237659	45	1.14
3680	3238153	57	1.14
3681	3238613	89	1.14
3682	3241048	37	1.14
3683	3241560	30	1.14
3684	3243585	66	1.14
3685	3243872	55	1.14
3686	3244079	47	1.14
3687	3245326	31	1.14
3688	3245505	32	1.14
3689	3245628	274	1.14
3690	3245966	52	1.14
3691	3247399	116	1.14
3692	3247812	61	1.14
3693	3249241	93	1.14
3694	3249331	105	1.14
3695	3250419	31	1.14
3696	3250791	35	1.14
3697	3250916	97	1.14
3698	3251892	40	1.14
3699	3253095	52	1.14
3700	3253516	31	1.14
3701	3253944	100	1.14
3702	3257509	100	1.14
3703	3259428	33	1.14
3704	3260904	68	1.14
3705	3261744	37	1.14
3706	3261922	47	1.14
3707	3262255	81	1.14
3708	3262479	32	1.14
3709	3264417	41	1.14
3710	3265822	37	1.14
3711	3270427	70	1.13
3712	3270513	41	1.13
3713	3271067	42	1.14
3714	3271769	94	1.14
3715	3273444	38	1.13
3716	3274675	34	1.13
3717	3274729	62	1.14
3718	3275725	33	1.14
3719	3279822	36	1.13
3720	3279918	107	1.13
3721	3280881	46	1.13
3722	3281041	36	1.13
3723	3281207	40	1.13
3724	3281926	33	1.13
3725	3282113	124	1.13
3726	3283202	104	1.13
3727	3283565	33	1.14
3728	3283716	39	1.14
3729	3284881	30	1.14
3730	3285519	118	1.14
3731	3286298	35	1.14
3732	3287862	113	1.14
3733	3288328	30	1.14
3734	3289485	53	1.14
3735	3289882	38	1.14
3736	3289942	38	1.14
3737	3290714	32	1.14
3738	3290808	30	1.14
3739	3291621	44	1.14
3740	3292793	38	1.14
3741	3292993	36	1.14
3742	3293432	64	1.14
3743	3293485	39	1.14
3744	3295783	58	1.14
3745	3295861	85	1.14
3746	3296020	56	1.14
3747	3296655	35	1.14
3748	3297953	60	1.14
3749	3298838	149	1.14
3750	3299286	35	1.14
3751	3299619	47	1.14
3752	3300511	50	1.14
3753	3302192	96	1.14
3754	3302807	46	1.14
3755	3303899	37	1.14
3756	3304260	41	1.14
3757	3304301	39	1.14
3758	3304621	63	1.14
3759	3304918	54	1.14
3760	3305516	32	1.14
3761	3305834	74	1.14
3762	3306220	49	1.14
3763	3306414	215	1.14
3764	3306727	65	1.14
3765	3306940	128	1.14
3766	3307927	77	1.14
3767	3308871	32	1.14
3768	3309093	36	1.14
3769	3309687	44	1.14
3770	3310189	33	1.14
3771	3311278	33	1.14
3772	3311502	44	1.14
3773	3312225	37	1.14
3774	3312537	58	1.14
3775	3312764	124	1.14
3776	3313993	32	1.14
3777	3314544	236	1.14
3778	3315150	39	1.14
3779	3316060	32	1.14
3780	3316091	91	1.14
3781	3318306	35	1.14
3782	3319811	42	1.14
3783	3319920	66	1.14
3784	3321028	35	1.14
3785	3321413	88	1.14
3786	3322803	35	1.14
3787	3323339	32	1.14
3788	3323825	51	1.14
3789	3324567	33	1.14
3790	3328743	50	1.14
3791	3329080	96	1.14
3792	3329640	40	1.14
3793	3331011	37	1.14
3794	3332116	71	1.14
3795	3332191	56	1.14
3796	3332635	42	1.14
3797	3332859	54	1.14
3798	3332947	44	1.14
3799	3333107	138	1.14
3800	3333542	43	1.14
3801	3333772	70	1.14
3802	3334321	59	1.14
3803	3336500	148	1.14
3804	3338803	34	1.14
3805	3339776	46	1.14
3806	3340678	104	1.14
3807	3342575	50	1.14
3808	3342957	37	1.14
3809	3345123	30	1.14
3810	3345243	43	1.14
3811	3345751	49	1.14
3812	3347123	86	1.14
3813	3347934	67	1.14
3814	3349118	31	1.14
3815	3351041	102	1.14
3816	3352628	101	1.14
3817	3355941	36	1.14
3818	3358842	38	1.14
3819	3358954	206	1.14
3820	3362916	35	1.14
3821	3364224	48	1.14
3822	3364361	36	1.14
3823	3364783	100	1.14
3824	3365938	78	1.14
3825	3366939	61	1.14
3826	3367674	70	1.14
3827	3368391	111	1.14
3828	3369906	36	1.14
3829	3370506	220	1.14
3830	3370956	30	1.14
3831	3372875	40	1.14
3832	3372911	81	1.14
3833	3373724	96	1.14
3834	3374812	41	1.14
3835	3375094	49	1.14
3836	3375135	48	1.14
3837	3375300	95	1.14
3838	3375410	38	1.14
3839	3376195	30	1.14
3840	3376597	103	1.14
3841	3377126	30	1.14
3842	3378270	32	1.14
3843	3378367	77	1.14
3844	3378615	34	1.14
3845	3378696	82	1.14
3846	3379036	121	1.14
3847	3379462	55	1.14
3848	3380457	32	1.14
3849	3380844	41	1.14
3850	3382328	65	1.14
3851	3382802	37	1.14
3852	3383053	30	1.14
3853	3383929	220	1.14
3854	3384527	120	1.14
3855	3385710	43	1.14
3856	3387283	119	1.14
3857	3388061	53	1.14
3858	3388367	98	1.14
3859	3389858	30	1.14
3860	3390172	32	1.14
3861	3390491	48	1.14
3862	3392883	32	1.14
3863	3393185	69	1.14
3864	3393748	42	1.14
3865	3393835	45	1.14
3866	3395022	233	1.14
3867	3395156	42	1.14
3868	3395657	48	1.14
3869	3395778	30	1.14
3870	3396217	49	1.14
3871	3398214	30	1.14
3872	3398861	88	1.14
3873	3399674	33	1.14
3874	3400862	31	1.14
3875	3400904	31	1.14
3876	3403767	91	1.14
3877	3404931	40	1.14
3878	3405085	33	1.14
3879	3405931	31	1.14
3880	3406214	147	1.14
3881	3407191	34	1.14
3882	3407303	108	1.14
3883	3408150	42	1.14
3884	3408511	378	1.14
3885	3408671	135	1.14
3886	3408713	74	1.14
3887	3410468	50	1.14
3888	3411266	80	1.14
3889	3411662	43	1.14
3890	3411756	136	1.14
3891	3412151	35	1.14
3892	3412494	107	1.14
3893	3412947	31	1.14
3894	3413497	58	1.14
3895	3415038	65	1.14
3896	3415672	54	1.14
3897	3416164	41	1.14
3898	3417395	54	1.14
3899	3420486	30	1.14
3900	3420639	73	1.14
3901	3420950	32	1.14
3902	3421783	55	1.14
3903	3422194	40	1.14
3904	3423243	56	1.14
3905	3424355	129	1.14
3906	3424704	39	1.14
3907	3425052	30	1.14
3908	3426957	41	1.14
3909	3427879	88	1.14
3910	3428603	150	1.14
3911	3428973	206	1.14
3912	3429562	81	1.14
3913	3429636	85	1.14
3914	3432871	30	1.14
3915	3433374	34	1.14
3916	3434406	35	1.14
3917	3434603	352	1.14
3918	3435529	37	1.14
3919	3436452	48	1.14
3920	3437062	139	1.14
3921	3437843	37	1.14
3922	3437960	158	1.14
3923	3440631	153	1.14
3924	3442113	41	1.14
3925	3444616	34	1.14
3926	3445555	74	1.14
3927	3445720	32	1.14
3928	3448775	35	1.14
3929	3449037	47	1.14
3930	3449502	42	1.14
3931	3451527	55	1.14
3932	3454968	35	1.14
3933	3456071	70	1.14
3934	3456635	45	1.14
3935	3458305	47	1.14
3936	3458943	41	1.14
3937	3461944	102	1.14
3938	3463918	52	1.14
3939	3464363	102	1.14
3940	3466443	91	1.14
3941	3467607	84	1.14
3942	3468635	94	1.14
3943	3469901	36	1.14
3944	3470603	47	1.14
3945	3474768	59	1.14
3946	3475113	76	1.14
3947	3475354	36	1.14
3948	3475567	34	1.14
3949	3476553	34	1.14
3950	3477482	30	1.14
3951	3479061	31	1.14
3952	3479792	44	1.14
3953	3480855	87	1.14
3954	3481244	111	1.14
3955	3481366	36	1.14
3956	3482788	31	1.14
3957	3483440	30	1.14
3958	3484213	63	1.14
3959	3484536	44	1.14
3960	3484861	47	1.14
3961	3485395	70	1.14
3962	3485747	33	1.14
3963	3486083	49	1.14
3964	3486261	118	1.14
3965	3486783	115	1.14
3966	3488541	31	1.14
3967	3488595	44	1.14
3968	3489323	30	1.14
3969	3492592	61	1.14
3970	3493379	65	1.14
3971	3495869	44	1.14
3972	3497199	47	1.14
3973	3499880	33	1.14
3974	3500433	44	1.14
3975	3501101	42	1.14
3976	3502141	110	1.14
3977	3503339	48	1.14
3978	3503779	107	1.14
3979	3504533	44	1.14
3980	3505302	148	1.14
3981	3505869	54	1.14
3982	3507291	34	1.14
3983	3507857	32	1.14
3984	3509967	60	1.14
3985	3510023	46	1.14
3986	3510909	38	1.14
3987	3512002	33	1.14
3988	3513864	210	1.13
3989	3514225	36	1.14
3990	3515326	32	1.14
3991	3515986	37	1.14
3992	3516660	39	1.14
3993	3517192	55	1.14
3994	3517917	53	1.14
3995	3519654	41	1.14
3996	3520039	94	1.14
3997	3520144	54	1.14
3998	3521024	37	1.14
3999	3521210	42	1.14
4000	3521456	62	1.14
4001	3521910	31	1.14
4002	3523754	59	1.14
4003	3524407	60	1.14
4004	3525417	69	1.14
4005	3525646	36	1.14
4006	3526192	30	1.14
4007	3527653	71	1.14
4008	3527954	134	1.14
4009	3528362	51	1.14
4010	3530748	63	1.14
4011	3531344	87	1.14
4012	3533121	64	1.14
4013	3533445	30	1.14
4014	3533582	39	1.14
4015	3533932	60	1.14
4016	3534842	51	1.14
4017	3535506	77	1.14
4018	3535532	60	1.14
4019	3535583	39	1.14
4020	3536226	34	1.14
4021	3536899	42	1.14
4022	3538492	32	1.14
4023	3538641	38	1.14
4024	3539120	74	1.14
4025	3539249	61	1.14
4026	3539683	51	1.14
4027	3539773	38	1.14
4028	3542279	82	1.14
4029	3544311	121	1.14
4030	3547274	42	1.14
4031	3547728	50	1.14
4032	3548293	48	1.14
4033	3548559	31	1.14
4034	3549094	54	1.14
4035	3549866	30	1.14
4036	3551209	52	1.14
4037	3554517	41	1.14
4038	3554649	38	1.14
4039	3554671	45	1.14
4040	3556691	49	1.14
4041	3556982	42	1.14
4042	3557436	32	1.14
4043	3558033	53	1.14
4044	3558218	81	1.14
4045	3558422	41	1.14
4046	3560632	53	1.14
4047	3560784	142	1.14
4048	3561524	79	1.14
4049	3563448	39	1.14
4050	3563479	39	1.14
4051	3564272	30	1.14
4052	3564768	37	1.14
4053	3565564	113	1.14
4054	3565607	125	1.14
4055	3566415	67	1.14
4056	3566703	129	1.14
4057	3567273	101	1.14
4058	3567420	40	1.14
4059	3567873	74	1.14
4060	3569335	54	1.14
4061	3570362	44	1.14
4062	3570981	43	1.14
4063	3571887	49	1.14
4064	3572762	41	1.14
4065	3573619	70	1.14
4066	3573941	33	1.14
4067	3574356	33	1.14
4068	3575267	31	1.14
4069	3577017	347	1.14
4070	3578889	93	1.14
4071	3578915	35	1.14
4072	3579366	116	1.14
4073	3580309	97	1.14
4074	3580867	57	1.14
4075	3584794	39	1.14
4076	3585298	30	1.14
4077	3585421	105	1.14
4078	3586293	36	1.14
4079	3586559	30	1.14
4080	3586880	43	1.14
4081	3588932	31	1.14
4082	3589211	43	1.14
4083	3589766	86	1.14
4084	3590310	46	1.14
4085	3590662	63	1.14
4086	3590824	34	1.14
4087	3591108	58	1.14
4088	3591537	31	1.14
4089	3591590	301	1.14
4090	3592045	31	1.14
4091	3594599	63	1.14
4092	3596443	38	1.14
4093	3597904	48	1.14
4094	3597971	48	1.14
4095	3598361	55	1.14
4096	3598619	51	1.14
4097	3598718	48	1.14
4098	3598788	71	1.14
4099	3599627	54	1.14
4100	3599743	66	1.14
4101	3603201	133	1.14
4102	3603380	65	1.14
4103	3604060	104	1.14
4104	3604977	32	1.14
4105	3606029	30	1.14
4106	3607880	42	1.14
4107	3608716	103	1.14
4108	3610448	78	1.14
4109	3614414	55	1.14
4110	3614958	36	1.14
4111	3616653	32	1.14
4112	3617224	30	1.14
4113	3617571	66	1.14
4114	3618307	58	1.14
4115	3619308	54	1.14
4116	3620217	63	1.14
4117	3620575	33	1.14
4118	3622433	58	1.14
4119	3623111	122	1.14
4120	3624152	274	1.14
4121	3624419	60	1.14
4122	3624974	68	1.14
4123	3625801	35	1.14
4124	3626385	39	1.14
4125	3627481	57	1.14
4126	3628210	31	1.14
4127	3628642	52	1.14
4128	3629031	82	1.14
4129	3630242	78	1.14
4130	3630911	31	1.14
4131	3631222	32	1.14
4132	3632689	88	1.14
4133	3633938	74	1.14
4134	3634157	38	1.14
4135	3634193	48	1.14
4136	3635924	71	1.14
4137	3635991	73	1.14
4138	3636680	39	1.14
4139	3638247	33	1.14
4140	3638735	82	1.14
4141	3639190	34	1.14
4142	3639295	39	1.14
4143	3639844	35	1.14
4144	3640732	35	1.14
4145	3641046	31	1.14
4146	3641096	32	1.14
4147	3643320	52	1.14
4148	3644357	33	1.14
4149	3646117	53	1.14
4150	3646518	55	1.14
4151	3647788	49	1.14
4152	3648473	39	1.14
4153	3648959	31	1.14
4154	3649481	41	1.14
4155	3651803	67	1.14
4156	3652901	37	1.14
4157	3653227	72	1.14
4158	3653463	97	1.14
4159	3653660	56	1.14
4160	3654844	50	1.14
4161	3655090	53	1.14
4162	3656354	38	1.14
4163	3657526	51	1.14
4164	3658755	66	1.14
4165	3658911	61	1.14
4166	3659838	45	1.14
4167	3659871	30	1.14
4168	3665992	33	1.14
4169	3666265	63	1.14
4170	3667183	34	1.14
4171	3668831	70	1.14
4172	3669097	32	1.14
4173	3669196	102	1.14
4174	3669505	42	1.14
4175	3670079	84	1.14
4176	3670478	30	1.14
4177	3670754	49	1.14
4178	3673427	40	1.14
4179	3674404	143	1.14
4180	3674485	44	1.14
4181	3675500	91	1.14
4182	3675822	63	1.14
4183	3676074	54	1.14
4184	3677930	30	1.14
4185	3678195	41	1.14
4186	3678772	30	1.14
4187	3679724	72	1.14
4188	3680169	43	1.14
4189	3681563	61	1.14
4190	3681794	51	1.14
