evNum	TimeMs	adcAtEvent	rateOverall
4176	3607504	68	1.16
4177	3609040	46	1.16
4178	3609408	38	1.16
4179	3610051	54	1.16
4180	3610882	36	1.16
4181	3611095	51	1.16
4182	3611701	30	1.16
4183	3613703	82	1.16
4184	3615411	34	1.16
4185	3615733	45	1.16
4186	3616940	31	1.16
4187	3617116	33	1.16
4188	3617279	38	1.16
4189	3618018	41	1.16
4190	3618296	55	1.16
4191	3619674	54	1.16
4192	3619877	54	1.16
4193	3620047	96	1.16
4194	3621453	83	1.16
4195	3621698	46	1.16
4196	3623449	34	1.16
4197	3623913	32	1.16
4198	3623966	63	1.16
4199	3624133	37	1.16
4200	3624450	46	1.16
4201	3626794	83	1.16
4202	3627134	73	1.16
4203	3627484	45	1.16
4204	3629014	46	1.16
4205	3631186	56	1.16
4206	3634973	37	1.16
4207	3635527	52	1.16
4208	3637803	62	1.16
4209	3638452	33	1.16
4210	3639246	36	1.16
4211	3639278	46	1.16
4212	3640023	30	1.16
4213	3640722	38	1.16
4214	3641532	98	1.16
4215	3643024	32	1.16
4216	3643772	37	1.16
4217	3645502	37	1.16
4218	3645869	73	1.16
4219	3646442	42	1.16
4220	3647378	60	1.16
4221	3650243	35	1.16
4222	3651730	30	1.16
4223	3652973	33	1.16
4224	3653766	56	1.16
4225	3653782	59	1.16
4226	3654118	57	1.16
4227	3656103	31	1.16
4228	3656881	35	1.16
4229	3657958	258	1.16
4230	3658516	59	1.16
4231	3659810	325	1.16
4232	3659945	56	1.16
4233	3660823	61	1.16
4234	3661206	47	1.16
4235	3662297	30	1.16
4236	3663067	34	1.16
4237	3663585	60	1.16
4238	3664924	167	1.16
4239	3665468	107	1.16
4240	3668121	46	1.16
4241	3668145	32	1.16
4242	3672000	73	1.16
4243	3672272	85	1.16
4244	3672369	80	1.16
4245	3672692	49	1.16
4246	3672833	42	1.16
4247	3672970	39	1.16
4248	3673735	92	1.16
4249	3674161	31	1.16
4250	3674832	116	1.16
4251	3675924	60	1.16
4252	3676653	174	1.16
4253	3676705	48	1.16
4254	3678240	89	1.16
4255	3678806	42	1.16
4256	3679597	34	1.16
4257	3680053	86	1.16
4258	3680564	52	1.16
4259	3680914	165	1.16
4260	3681747	42	1.16
4261	3682719	53	1.16
4262	3683132	42	1.16
4263	3683967	133	1.16
4264	3684833	33	1.16
4265	3685578	38	1.16
4266	3686122	64	1.16
4267	3688988	44	1.16
4268	3690613	40	1.16
4269	3691137	125	1.16
4270	3691575	88	1.16
4271	3691877	68	1.16
4272	3692662	58	1.16
4273	3693157	48	1.16
4274	3694226	35	1.16
4275	3694464	36	1.16
4276	3694824	91	1.16
4277	3695397	30	1.16
4278	3696298	34	1.16
4279	3696605	109	1.16
4280	3696982	44	1.16
4281	3698094	61	1.16
4282	3701160	35	1.16
4283	3702805	33	1.16
4284	3703371	38	1.16
4285	3703420	136	1.16
4286	3704742	217	1.16
4287	3705514	42	1.16
4288	3708419	37	1.16
4289	3708568	43	1.16
4290	3709001	100	1.16
4291	3709656	90	1.16
4292	3709830	148	1.16
4293	3712052	43	1.16
4294	3712908	90	1.16
4295	3713083	39	1.16
4296	3713107	67	1.16
4297	3714459	91	1.16
4298	3714563	30	1.16
4299	3716518	48	1.16
4300	3717765	90	1.16
4301	3718204	37	1.16
4302	3718279	78	1.16
4303	3718372	53	1.16
4304	3718524	52	1.16
4305	3719404	31	1.16
4306	3720126	48	1.16
4307	3720662	37	1.16
4308	3721909	99	1.16
4309	3723246	39	1.16
4310	3723963	34	1.16
4311	3724748	39	1.16
4312	3725939	96	1.16
4313	3728233	60	1.16
4314	3731145	37	1.16
4315	3733189	102	1.16
4316	3733305	30	1.16
4317	3734067	35	1.16
4318	3734556	46	1.16
4319	3736040	94	1.16
4320	3736626	115	1.16
4321	3738459	53	1.16
4322	3741299	49	1.16
4323	3741536	52	1.16
4324	3741892	132	1.16
4325	3742021	97	1.16
4326	3744317	45	1.16
4327	3745972	90	1.16
4328	3746084	30	1.16
4329	3746301	47	1.16
4330	3747465	66	1.16
4331	3748845	31	1.16
4332	3749851	71	1.16
4333	3750044	38	1.16
4334	3750997	56	1.16
4335	3751730	136	1.16
4336	3752858	54	1.16
4337	3752911	34	1.16
4338	3754083	118	1.16
4339	3754106	39	1.16
4340	3754888	73	1.16
4341	3757056	31	1.16
4342	3757735	50	1.16
4343	3757857	35	1.16
4344	3760238	55	1.16
4345	3760488	38	1.16
4346	3760620	72	1.16
4347	3762305	43	1.16
4348	3762428	34	1.16
4349	3762632	141	1.16
4350	3763049	59	1.16
4351	3767187	49	1.15
4352	3769091	49	1.15
4353	3769175	67	1.15
4354	3771582	83	1.15
4355	3771878	67	1.15
4356	3773916	35	1.15
4357	3773950	30	1.15
4358	3776011	52	1.15
4359	3776066	32	1.15
4360	3776239	69	1.15
4361	3776500	95	1.15
4362	3776538	32	1.16
4363	3777453	33	1.16
4364	3778428	30	1.15
4365	3779073	141	1.16
4366	3781029	30	1.15
4367	3781285	30	1.15
4368	3782010	47	1.15
4369	3783298	64	1.15
4370	3785248	97	1.15
4371	3785624	49	1.15
4372	3786301	40	1.15
4373	3786379	91	1.15
4374	3788337	30	1.15
4375	3788604	59	1.15
4376	3789076	43	1.15
4377	3789096	90	1.16
4378	3790139	30	1.16
4379	3791681	32	1.15
4380	3791926	46	1.16
4381	3793910	64	1.15
4382	3794206	131	1.15
4383	3794293	46	1.16
4384	3795055	103	1.16
4385	3795644	53	1.16
4386	3796400	35	1.16
4387	3797018	49	1.16
4388	3797335	38	1.16
4389	3800960	30	1.15
4390	3801573	92	1.15
4391	3801761	34	1.15
4392	3802174	232	1.16
4393	3803869	191	1.15
4394	3803967	72	1.16
4395	3804392	126	1.16
4396	3805048	37	1.16
4397	3805114	41	1.16
4398	3806552	117	1.16
4399	3807505	35	1.16
4400	3807776	50	1.16
4401	3808320	32	1.16
4402	3808440	71	1.16
4403	3808547	44	1.16
4404	3809508	67	1.16
4405	3809732	65	1.16
4406	3810235	97	1.16
4407	3811033	42	1.16
4408	3811433	38	1.16
4409	3811602	34	1.16
4410	3812133	39	1.16
4411	3812413	78	1.16
4412	3814584	63	1.16
4413	3815065	39	1.16
4414	3815912	47	1.16
4415	3815928	36	1.16
4416	3817592	36	1.16
4417	3819925	128	1.16
4418	3820731	34	1.16
4419	3820794	36	1.16
4420	3820966	79	1.16
4421	3822833	63	1.16
4422	3824136	49	1.16
4423	3826028	39	1.16
4424	3826957	79	1.16
4425	3827703	31	1.16
4426	3827975	167	1.16
4427	3828804	297	1.16
4428	3829137	61	1.16
4429	3829397	34	1.16
4430	3829584	69	1.16
4431	3829987	30	1.16
4432	3830463	46	1.16
4433	3830567	55	1.16
4434	3830613	37	1.16
4435	3832669	49	1.16
4436	3835757	78	1.16
4437	3835783	35	1.16
4438	3836438	32	1.16
4439	3836963	36	1.16
4440	3839152	33	1.16
4441	3840547	71	1.16
4442	3840627	46	1.16
4443	3841026	55	1.16
4444	3841892	36	1.16
4445	3842784	31	1.16
4446	3845493	45	1.16
4447	3845788	50	1.16
4448	3846268	32	1.16
4449	3847191	54	1.16
4450	3847641	59	1.16
4451	3849592	62	1.16
4452	3849865	44	1.16
4453	3850757	120	1.16
4454	3853705	55	1.16
4455	3854506	31	1.16
4456	3855281	70	1.16
4457	3857243	42	1.16
4458	3858924	53	1.16
4459	3859249	151	1.16
4460	3859549	301	1.16
4461	3860766	65	1.16
4462	3862136	46	1.16
4463	3862851	56	1.16
4464	3863510	34	1.16
4465	3863685	42	1.16
4466	3864400	66	1.16
4467	3864867	31	1.16
4468	3864941	231	1.16
4469	3866339	32	1.16
4470	3866411	80	1.16
4471	3866465	233	1.16
4472	3867558	43	1.16
4473	3867924	77	1.16
4474	3868355	247	1.16
4475	3869652	153	1.16
4476	3869818	101	1.16
4477	3870971	46	1.16
4478	3871250	106	1.16
4479	3872080	34	1.16
4480	3874000	30	1.16
4481	3874035	110	1.16
4482	3874985	47	1.16
4483	3875009	50	1.16
4484	3875534	45	1.16
4485	3876978	72	1.16
4486	3877747	100	1.16
4487	3878449	39	1.16
4488	3879369	188	1.16
4489	3880166	86	1.16
4490	3880558	103	1.16
4491	3880624	58	1.16
4492	3881359	67	1.16
4493	3882037	67	1.16
4494	3882270	39	1.16
4495	3882570	59	1.16
4496	3882854	52	1.16
4497	3884465	38	1.16
4498	3886289	49	1.16
4499	3886734	35	1.16
4500	3886894	69	1.16
4501	3887631	57	1.16
4502	3888525	138	1.16
4503	3890355	88	1.16
4504	3891288	50	1.16
4505	3896572	60	1.16
4506	3897477	184	1.16
4507	3898073	103	1.16
4508	3898136	43	1.16
4509	3899629	33	1.16
4510	3901304	32	1.16
4511	3901569	71	1.16
4512	3901818	38	1.16
4513	3902255	35	1.16
4514	3902679	30	1.16
4515	3902895	83	1.16
4516	3903345	41	1.16
4517	3903780	37	1.16
4518	3904303	36	1.16
4519	3904486	38	1.16
4520	3905022	209	1.16
4521	3905470	80	1.16
4522	3906014	188	1.16
4523	3907263	33	1.16
4524	3907656	39	1.16
4525	3909315	88	1.16
4526	3909423	152	1.16
4527	3909577	251	1.16
4528	3911606	31	1.16
4529	3911797	37	1.16
4530	3913717	90	1.16
4531	3915013	34	1.16
4532	3916367	79	1.16
4533	3918269	48	1.16
4534	3918775	66	1.16
4535	3920106	32	1.16
4536	3921033	30	1.16
4537	3921497	56	1.16
4538	3923654	30	1.16
4539	3924545	63	1.16
4540	3924795	31	1.16
4541	3924894	46	1.16
4542	3925537	65	1.16
4543	3925879	33	1.16
4544	3926101	183	1.16
4545	3926808	32	1.16
4546	3927549	87	1.16
4547	3927853	36	1.16
4548	3929715	65	1.16
4549	3930644	46	1.16
4550	3931106	48	1.16
4551	3932353	49	1.16
4552	3932450	33	1.16
4553	3933053	37	1.16
4554	3933783	43	1.16
4555	3933980	36	1.16
4556	3934050	39	1.16
4557	3934143	161	1.16
4558	3935654	40	1.16
4559	3937189	90	1.16
4560	3937425	38	1.16
4561	3938653	36	1.16
4562	3939127	62	1.16
4563	3939354	54	1.16
4564	3939597	52	1.16
4565	3940083	48	1.16
4566	3940864	68	1.16
4567	3941168	48	1.16
4568	3941918	34	1.16
4569	3942949	75	1.16
4570	3943066	40	1.16
4571	3944656	67	1.16
4572	3945457	79	1.16
4573	3946308	119	1.16
4574	3948057	93	1.16
4575	3949940	96	1.16
4576	3951203	44	1.16
4577	3952062	64	1.16
4578	3952566	111	1.16
4579	3952703	50	1.16
4580	3954662	90	1.16
4581	3955491	72	1.16
4582	3956770	96	1.16
4583	3956910	76	1.16
4584	3957608	52	1.16
4585	3957844	113	1.16
4586	3958027	33	1.16
4587	3958265	154	1.16
4588	3958434	34	1.16
4589	3958940	32	1.16
4590	3959521	130	1.16
4591	3959683	198	1.16
4592	3959929	30	1.16
4593	3961162	39	1.16
4594	3962303	100	1.16
4595	3962517	45	1.16
4596	3963039	87	1.16
4597	3964287	85	1.16
4598	3965165	30	1.16
4599	3966846	35	1.16
4600	3966936	32	1.16
4601	3967349	65	1.16
4602	3967454	39	1.16
4603	3967614	44	1.16
4604	3968050	105	1.16
4605	3968239	55	1.16
4606	3968875	98	1.16
4607	3970049	93	1.16
4608	3971964	133	1.16
4609	3974674	67	1.16
4610	3974771	55	1.16
4611	3975029	36	1.16
4612	3975131	121	1.16
4613	3976103	53	1.16
4614	3976787	40	1.16
4615	3977350	32	1.16
4616	3977643	50	1.16
4617	3977815	41	1.16
4618	3978143	58	1.16
4619	3979466	177	1.16
4620	3981519	35	1.16
4621	3984400	32	1.16
4622	3984875	38	1.16
4623	3985220	50	1.16
4624	3985545	35	1.16
4625	3987611	89	1.16
4626	3987749	36	1.16
4627	3987923	44	1.16
4628	3988295	31	1.16
4629	3991277	174	1.16
4630	3991812	30	1.16
4631	3992235	30	1.16
4632	3993930	36	1.16
4633	3993986	42	1.16
4634	3995110	35	1.16
4635	3995444	37	1.16
4636	3995508	35	1.16
4637	3995885	30	1.16
4638	3996482	33	1.16
4639	3997555	51	1.16
4640	3998367	58	1.16
4641	3998495	39	1.16
4642	3999117	54	1.16
4643	4000542	81	1.16
4644	4000628	44	1.16
4645	4001116	32	1.16
4646	4001750	133	1.16
4647	4002864	57	1.16
4648	4006385	31	1.16
4649	4006664	128	1.16
4650	4006936	55	1.16
4651	4007888	30	1.16
4652	4008465	109	1.16
4653	4010051	136	1.16
4654	4010092	31	1.16
4655	4011220	44	1.16
4656	4012599	41	1.16
4657	4012721	77	1.16
4658	4012735	36	1.16
4659	4013484	45	1.16
4660	4016072	47	1.16
4661	4016769	35	1.16
4662	4017427	49	1.16
4663	4017967	43	1.16
4664	4018146	60	1.16
4665	4018823	50	1.16
4666	4019646	110	1.16
4667	4020172	37	1.16
4668	4021831	74	1.16
4669	4022023	93	1.16
4670	4022624	30	1.16
4671	4022772	54	1.16
4672	4022945	50	1.16
4673	4023136	105	1.16
4674	4023483	118	1.16
4675	4024652	35	1.16
4676	4025245	32	1.16
4677	4025560	36	1.16
4678	4026117	30	1.16
4679	4027229	162	1.16
4680	4030826	204	1.16
4681	4031217	71	1.16
4682	4032590	66	1.16
4683	4033388	32	1.16
4684	4034429	37	1.16
4685	4034615	37	1.16
4686	4035279	34	1.16
4687	4036084	124	1.16
4688	4036291	37	1.16
4689	4036928	43	1.16
4690	4037228	47	1.16
4691	4037591	36	1.16
4692	4038155	31	1.16
4693	4040730	46	1.16
4694	4042012	39	1.16
4695	4044960	41	1.16
4696	4047661	107	1.16
4697	4048753	37	1.16
4698	4048896	93	1.16
4699	4049598	41	1.16
4700	4049938	215	1.16
4701	4050802	79	1.16
4702	4050999	86	1.16
4703	4051044	39	1.16
4704	4052496	57	1.16
4705	4052527	47	1.16
4706	4054617	30	1.16
4707	4055782	47	1.16
4708	4056428	153	1.16
4709	4056775	32	1.16
4710	4057022	30	1.16
4711	4057055	202	1.16
4712	4057260	35	1.16
4713	4057626	30	1.16
4714	4058034	43	1.16
4715	4058747	32	1.16
4716	4058907	32	1.16
4717	4059735	32	1.16
4718	4059852	71	1.16
4719	4059930	60	1.16
4720	4060055	49	1.16
4721	4060122	48	1.16
4722	4060483	53	1.16
4723	4060806	41	1.16
4724	4062445	35	1.16
4725	4062524	55	1.16
4726	4062860	32	1.16
4727	4063654	35	1.16
4728	4064370	55	1.16
4729	4064561	83	1.16
4730	4065092	30	1.16
4731	4065134	33	1.16
4732	4065580	32	1.16
4733	4066043	45	1.16
4734	4067227	61	1.16
4735	4067587	36	1.16
4736	4068303	75	1.16
4737	4068392	38	1.16
4738	4069420	37	1.16
4739	4070228	53	1.16
4740	4070958	40	1.16
4741	4071319	46	1.16
4742	4071581	53	1.16
4743	4071697	33	1.16
4744	4072179	85	1.16
4745	4072212	113	1.17
4746	4073403	30	1.17
4747	4074153	133	1.17
4748	4074367	100	1.17
4749	4077379	38	1.16
4750	4077540	136	1.16
4751	4078447	125	1.16
4752	4079130	55	1.16
4753	4079553	89	1.17
4754	4079573	32	1.17
4755	4080963	40	1.17
4756	4081081	41	1.17
4757	4081126	54	1.17
4758	4081981	80	1.17
4759	4082915	48	1.17
4760	4083492	65	1.17
4761	4084708	121	1.17
4762	4085947	74	1.17
4763	4086813	44	1.17
4764	4087237	41	1.17
4765	4088201	31	1.17
4766	4088757	34	1.17
4767	4089674	67	1.17
4768	4089878	37	1.17
4769	4091036	35	1.17
4770	4091418	131	1.17
4771	4092128	38	1.17
4772	4092213	79	1.17
4773	4093076	43	1.17
4774	4093556	41	1.17
4775	4093783	37	1.17
4776	4097108	48	1.17
4777	4097177	198	1.17
4778	4098342	184	1.17
4779	4098623	83	1.17
4780	4099418	60	1.17
4781	4101766	33	1.17
4782	4102908	33	1.17
4783	4103346	34	1.17
4784	4104505	143	1.17
4785	4104682	45	1.17
4786	4105921	39	1.17
4787	4108170	83	1.17
4788	4108593	193	1.17
4789	4108945	30	1.17
4790	4109750	39	1.17
4791	4110690	40	1.17
4792	4111237	40	1.17
4793	4111939	77	1.17
4794	4112133	63	1.17
4795	4113331	77	1.17
4796	4114096	47	1.17
4797	4115868	68	1.17
4798	4117300	123	1.17
4799	4118900	30	1.17
4800	4119889	65	1.17
4801	4123162	31	1.16
4802	4123329	32	1.16
4803	4124234	81	1.16
4804	4124447	37	1.16
4805	4124634	37	1.16
4806	4126126	85	1.16
4807	4127209	40	1.16
4808	4129329	84	1.16
4809	4129947	51	1.16
4810	4130083	34	1.16
4811	4130968	39	1.16
4812	4132657	33	1.16
4813	4132903	31	1.16
4814	4134637	34	1.16
4815	4135268	36	1.16
4816	4136355	40	1.16
4817	4136548	45	1.16
4818	4137103	30	1.16
4819	4137328	74	1.16
4820	4139895	54	1.16
4821	4142179	132	1.16
4822	4142571	94	1.16
4823	4142666	62	1.16
4824	4142747	42	1.16
4825	4143540	61	1.16
4826	4144974	72	1.16
4827	4145313	45	1.16
4828	4146502	43	1.16
4829	4147083	53	1.16
4830	4148348	40	1.16
4831	4148409	56	1.16
4832	4149058	69	1.16
4833	4150203	33	1.16
4834	4151359	34	1.16
4835	4153313	33	1.16
4836	4153529	56	1.16
4837	4154180	43	1.16
4838	4154722	34	1.16
4839	4154925	119	1.16
4840	4154952	52	1.16
4841	4155419	140	1.16
4842	4156417	52	1.16
4843	4156697	42	1.17
4844	4157209	30	1.17
4845	4157882	183	1.17
4846	4158423	30	1.17
4847	4158733	47	1.17
4848	4159146	36	1.17
4849	4159519	50	1.17
4850	4161272	31	1.17
4851	4162999	40	1.17
4852	4163383	34	1.17
4853	4163694	33	1.17
4854	4164153	156	1.17
4855	4165430	48	1.17
4856	4166339	90	1.17
4857	4166770	43	1.17
4858	4167398	78	1.17
4859	4167891	106	1.17
4860	4168700	39	1.17
4861	4170709	60	1.17
4862	4170992	35	1.17
4863	4172058	32	1.17
4864	4172457	30	1.17
4865	4173402	38	1.17
4866	4173977	44	1.17
4867	4174253	64	1.17
4868	4174303	73	1.17
4869	4174435	30	1.17
4870	4174680	120	1.17
4871	4176752	36	1.17
4872	4177649	42	1.17
4873	4178263	32	1.17
4874	4178713	101	1.17
4875	4179073	35	1.17
4876	4179516	53	1.17
4877	4179574	102	1.17
4878	4180269	31	1.17
4879	4181342	50	1.17
4880	4181458	34	1.17
4881	4182543	140	1.17
4882	4182887	38	1.17
4883	4183828	33	1.17
4884	4184201	31	1.17
4885	4184291	42	1.17
4886	4184584	154	1.17
4887	4185261	35	1.17
4888	4185755	54	1.17
4889	4187386	195	1.17
4890	4188233	35	1.17
4891	4188784	99	1.17
4892	4190223	52	1.17
4893	4190403	40	1.17
4894	4191354	32	1.17
4895	4191854	204	1.17
4896	4192498	90	1.17
4897	4193138	41	1.17
4898	4193565	33	1.17
4899	4194621	39	1.17
4900	4196642	41	1.17
4901	4197853	270	1.17
4902	4198845	43	1.17
4903	4199349	50	1.17
4904	4199728	39	1.17
4905	4199862	39	1.17
4906	4199960	71	1.17
4907	4200494	74	1.17
4908	4201499	143	1.17
4909	4201560	39	1.17
4910	4202005	37	1.17
4911	4202722	30	1.17
4912	4203827	54	1.17
4913	4207361	50	1.17
4914	4207421	79	1.17
4915	4208459	145	1.17
4916	4208492	48	1.17
4917	4208827	65	1.17
4918	4209105	31	1.17
4919	4209429	190	1.17
4920	4209581	60	1.17
4921	4210060	43	1.17
4922	4210741	32	1.17
4923	4212889	110	1.17
4924	4213867	110	1.17
4925	4214651	41	1.17
4926	4214899	182	1.17
4927	4215088	34	1.17
4928	4215607	86	1.17
4929	4217646	72	1.17
4930	4217766	33	1.17
4931	4218088	45	1.17
4932	4222077	31	1.17
4933	4223236	37	1.17
4934	4223976	35	1.17
4935	4225570	33	1.17
4936	4226691	254	1.17
4937	4229757	33	1.17
4938	4231503	67	1.17
4939	4234527	30	1.17
4940	4234630	56	1.17
4941	4234658	53	1.17
4942	4235142	146	1.17
4943	4235464	33	1.17
4944	4235795	34	1.17
4945	4235877	66	1.17
4946	4236677	64	1.17
4947	4237427	58	1.17
4948	4238459	56	1.17
4949	4238526	32	1.17
4950	4239348	108	1.17
4951	4239376	43	1.17
4952	4241591	47	1.17
4953	4241919	30	1.17
4954	4244067	39	1.17
4955	4247349	44	1.17
4956	4247373	131	1.17
4957	4248366	32	1.17
4958	4248990	75	1.17
4959	4250264	38	1.17
4960	4250401	74	1.17
4961	4250588	119	1.17
4962	4251581	30	1.17
4963	4252743	336	1.17
4964	4254113	224	1.17
4965	4255365	34	1.17
4966	4256493	60	1.17
4967	4257055	91	1.17
4968	4257073	46	1.17
4969	4257439	72	1.17
4970	4257984	404	1.17
4971	4258248	63	1.17
4972	4260508	31	1.17
4973	4262968	38	1.17
4974	4263593	41	1.17
4975	4264293	98	1.17
4976	4264930	93	1.17
4977	4265205	54	1.17
4978	4265486	42	1.17
4979	4265970	87	1.17
4980	4267127	38	1.17
4981	4267154	54	1.17
4982	4269316	127	1.17
4983	4269666	160	1.17
4984	4270025	31	1.17
4985	4270837	33	1.17
4986	4272126	35	1.17
4987	4273084	68	1.17
4988	4277321	56	1.17
4989	4278804	30	1.17
4990	4279196	79	1.17
4991	4280754	71	1.17
4992	4281727	33	1.17
4993	4282515	32	1.17
4994	4283424	39	1.17
4995	4284192	51	1.17
4996	4284930	196	1.17
4997	4285088	64	1.17
4998	4285125	33	1.17
4999	4285883	30	1.17
5000	4286961	31	1.17
5001	4287169	55	1.17
5002	4290179	47	1.17
5003	4290832	31	1.17
5004	4291323	109	1.17
5005	4291373	60	1.17
5006	4293340	66	1.17
5007	4293544	53	1.17
5008	4294311	44	1.17
5009	4296098	39	1.17
5010	4298198	63	1.17
5011	4298680	66	1.17
5012	4302361	153	1.16
5013	4302774	42	1.17
5014	4305514	44	1.16
5015	4305945	33	1.16
5016	4306495	66	1.16
5017	4307397	49	1.16
5018	4309208	45	1.16
5019	4310268	50	1.16
5020	4311230	44	1.16
5021	4317715	51	1.16
5022	4318407	32	1.16
5023	4318915	31	1.16
5024	4322127	42	1.16
5025	4322257	96	1.16
5026	4327478	34	1.16
5027	4328670	54	1.16
5028	4329415	40	1.16
5029	4330672	33	1.16
5030	4331180	33	1.16
5031	4331348	83	1.16
5032	4332434	36	1.16
5033	4332921	34	1.16
5034	4333464	41	1.16
5035	4334325	93	1.16
5036	4334683	37	1.16
5037	4336939	93	1.16
5038	4337057	30	1.16
5039	4342459	94	1.16
5040	4343003	176	1.16
5041	4343224	47	1.16
5042	4343992	47	1.16
5043	4345031	33	1.16
5044	4345938	39	1.16
5045	4347987	73	1.16
5046	4350564	48	1.16
5047	4352647	31	1.16
5048	4353865	42	1.16
5049	4355362	43	1.16
5050	4356542	35	1.16
5051	4356996	47	1.16
5052	4359863	87	1.16
5053	4359891	183	1.16
5054	4360597	68	1.16
5055	4361814	110	1.16
5056	4362280	41	1.16
5057	4363590	44	1.16
5058	4364429	39	1.16
5059	4365096	126	1.16
5060	4365519	42	1.16
5061	4365665	30	1.16
5062	4367917	93	1.16
5063	4368308	50	1.16
5064	4369033	32	1.16
5065	4369154	76	1.16
5066	4370345	132	1.16
5067	4370441	48	1.16
5068	4370700	44	1.16
5069	4371632	32	1.16
5070	4374919	69	1.16
5071	4377436	78	1.16
5072	4379220	115	1.16
5073	4379473	99	1.16
5074	4379596	52	1.16
5075	4381546	82	1.16
5076	4382937	109	1.16
5077	4383396	153	1.16
5078	4383476	37	1.16
5079	4386727	33	1.16
5080	4387995	50	1.16
5081	4388885	40	1.16
5082	4390175	40	1.16
5083	4391264	48	1.16
5084	4391435	54	1.16
5085	4391978	47	1.16
5086	4392167	35	1.16
5087	4393726	71	1.16
5088	4396287	63	1.16
5089	4396417	39	1.16
5090	4397035	190	1.16
5091	4398505	83	1.16
5092	4400710	41	1.16
5093	4403260	36	1.16
5094	4403355	45	1.16
5095	4404839	44	1.16
5096	4409791	89	1.16
5097	4409865	262	1.16
5098	4410110	83	1.16
5099	4410187	32	1.16
5100	4410527	30	1.16
5101	4410956	39	1.16
5102	4412237	54	1.16
5103	4414078	30	1.16
5104	4414388	32	1.16
5105	4414524	32	1.16
5106	4414905	36	1.16
5107	4415788	123	1.16
5108	4417034	47	1.16
5109	4418007	42	1.16
5110	4418331	35	1.16
5111	4420143	34	1.16
5112	4422600	56	1.16
5113	4423044	67	1.16
5114	4425582	90	1.16
5115	4426464	37	1.16
5116	4428040	64	1.16
5117	4428384	85	1.16
5118	4428427	63	1.16
5119	4429335	43	1.16
5120	4433954	36	1.15
5121	4434259	196	1.15
5122	4434758	51	1.15
5123	4435545	44	1.15
5124	4437228	43	1.15
5125	4437618	43	1.15
5126	4439997	37	1.15
5127	4440133	34	1.15
5128	4440250	46	1.15
5129	4440336	91	1.16
5130	4442676	39	1.15
5131	4442727	41	1.15
5132	4442952	33	1.16
5133	4444514	48	1.15
5134	4444890	142	1.16
5135	4445120	36	1.16
5136	4445702	44	1.16
5137	4445839	32	1.16
5138	4447967	45	1.16
5139	4448902	145	1.16
5140	4451779	68	1.15
5141	4453313	35	1.15
5142	4453444	70	1.15
5143	4454031	40	1.15
5144	4455023	36	1.15
5145	4455800	34	1.15
5146	4458918	59	1.15
5147	4459671	37	1.15
5148	4459756	142	1.15
5149	4460183	41	1.15
5150	4460673	103	1.15
5151	4460913	37	1.15
5152	4463396	38	1.15
5153	4465376	44	1.15
5154	4466040	192	1.15
5155	4467605	50	1.15
5156	4468784	30	1.15
5157	4469883	33	1.15
5158	4470523	81	1.15
5159	4470722	99	1.15
5160	4470943	134	1.15
5161	4471322	116	1.15
5162	4471925	42	1.15
5163	4472655	34	1.15
5164	4475117	52	1.15
5165	4476223	55	1.15
5166	4476296	47	1.15
5167	4477004	160	1.15
5168	4477377	46	1.15
5169	4477877	62	1.15
5170	4479279	43	1.15
5171	4480870	39	1.15
5172	4481295	30	1.15
5173	4481514	46	1.15
5174	4481568	39	1.15
5175	4481834	75	1.15
5176	4482111	56	1.15
5177	4484958	32	1.15
5178	4485083	56	1.15
5179	4485703	30	1.15
5180	4487218	35	1.15
5181	4488897	37	1.15
5182	4489921	47	1.15
5183	4490200	55	1.15
5184	4490332	92	1.15
5185	4490596	115	1.15
5186	4492529	39	1.15
5187	4492611	183	1.15
5188	4493750	39	1.15
5189	4493810	67	1.15
5190	4497813	68	1.15
5191	4498425	85	1.15
5192	4499280	135	1.15
5193	4502177	41	1.15
5194	4504654	48	1.15
5195	4504755	170	1.15
5196	4504845	63	1.15
5197	4507302	266	1.15
5198	4509167	75	1.15
5199	4509523	33	1.15
5200	4509883	36	1.15
5201	4512387	97	1.15
5202	4514182	43	1.15
5203	4514210	117	1.15
5204	4515524	41	1.15
5205	4516826	35	1.15
5206	4520404	70	1.15
5207	4522458	35	1.15
5208	4523750	41	1.15
5209	4525537	35	1.15
5210	4525658	47	1.15
5211	4529854	61	1.15
5212	4529901	158	1.15
5213	4530127	64	1.15
5214	4531029	43	1.15
5215	4531449	64	1.15
5216	4532306	52	1.15
5217	4532654	47	1.15
5218	4533380	49	1.15
5219	4534086	70	1.15
5220	4535549	102	1.15
5221	4535616	50	1.15
5222	4536573	32	1.15
5223	4537564	36	1.15
5224	4541867	31	1.15
5225	4543198	38	1.15
5226	4543436	49	1.15
5227	4543601	32	1.15
5228	4544006	91	1.15
5229	4544070	58	1.15
5230	4546047	121	1.15
