evNum	picoTimeMs	adcAtEvent	rateOverall
4605	2303990	23	2.00
4606	2305532	21	2.00
4607	2305979	22	2.00
4608	2306004	61	2.00
4609	2306421	21	2.00
4610	2306675	49	2.00
4611	2307060	28	2.00
4612	2307349	160	2.00
4613	2307474	23	2.00
4614	2308033	23	2.00
4615	2308346	43	2.00
4616	2310545	192	2.00
4617	2310628	24	2.00
4618	2311088	25	2.00
4619	2311800	126	2.00
4620	2312242	22	2.00
4621	2312692	34	2.00
4622	2312838	32	2.00
4623	2313324	22	2.00
4624	2313948	32	2.00
4625	2315254	149	2.00
4626	2316409	27	2.00
4627	2317096	24	2.00
4628	2317145	21	2.00
4629	2319659	26	2.00
4630	2320479	44	2.00
4631	2321669	31	1.99
4632	2321797	32	2.00
4633	2321852	137	2.00
4634	2322770	22	2.00
4635	2323005	31	2.00
4636	2323029	24	2.00
4637	2323663	25	2.00
4638	2323991	23	2.00
4639	2324654	25	2.00
4640	2325809	24	2.00
4641	2327272	55	1.99
4642	2327715	20	1.99
4643	2328415	20	1.99
4644	2328536	41	1.99
4645	2328636	27	1.99
4646	2328731	20	2.00
4647	2328873	43	2.00
4648	2329761	63	2.00
4649	2329835	21	2.00
4650	2329961	20	2.00
4651	2330396	35	2.00
4652	2330553	34	2.00
4653	2331093	54	2.00
4654	2332178	33	2.00
4655	2333241	91	2.00
4656	2333680	25	2.00
4657	2334566	49	1.99
4658	2335403	23	1.99
4659	2336158	20	1.99
4660	2336581	37	1.99
4661	2336708	20	1.99
4662	2337099	40	1.99
4663	2339430	36	1.99
4664	2339851	40	1.99
4665	2340046	23	1.99
4666	2340726	93	1.99
4667	2341348	22	1.99
4668	2342466	20	1.99
4669	2343168	24	1.99
4670	2343902	30	1.99
4671	2344636	79	1.99
4672	2344786	42	1.99
4673	2344852	86	1.99
4674	2345215	40	1.99
4675	2345845	27	1.99
4676	2346209	32	1.99
4677	2346684	81	1.99
4678	2347472	22	1.99
4679	2348593	40	1.99
4680	2348616	25	1.99
4681	2349538	39	1.99
4682	2349694	33	1.99
4683	2349830	134	1.99
4684	2349946	23	1.99
4685	2350013	34	1.99
4686	2350204	41	1.99
4687	2350938	33	1.99
4688	2351380	22	1.99
4689	2352319	21	1.99
4690	2352830	38	1.99
4691	2352890	20	1.99
4692	2352954	25	1.99
4693	2354127	38	1.99
4694	2354572	78	1.99
4695	2355601	52	1.99
4696	2355670	58	1.99
4697	2356676	50	1.99
4698	2356801	46	1.99
4699	2356825	109	1.99
4700	2357366	23	1.99
4701	2357941	49	1.99
4702	2359151	50	1.99
4703	2359830	25	1.99
4704	2361117	66	1.99
4705	2361345	26	1.99
4706	2361391	73	1.99
4707	2361601	71	1.99
4708	2361652	23	1.99
4709	2361770	85	1.99
4710	2362065	22	1.99
4711	2362513	47	1.99
4712	2363179	68	1.99
4713	2363315	57	1.99
4714	2363456	45	1.99
4715	2363696	26	1.99
4716	2364731	45	1.99
4717	2365192	29	1.99
4718	2365340	43	1.99
4719	2365720	22	1.99
4720	2366045	38	1.99
4721	2367009	35	1.99
4722	2367475	25	1.99
4723	2367531	20	1.99
4724	2368957	45	1.99
4725	2369712	28	1.99
4726	2370748	48	1.99
4727	2370891	25	1.99
4728	2371368	78	1.99
4729	2371921	20	1.99
4730	2373079	68	1.99
4731	2373972	91	1.99
4732	2374378	78	1.99
4733	2374469	145	1.99
4734	2374638	22	1.99
4735	2374725	55	1.99
4736	2376067	30	1.99
4737	2376850	68	1.99
4738	2377347	113	1.99
4739	2377535	26	1.99
4740	2377711	37	1.99
4741	2377759	62	1.99
4742	2378058	20	1.99
4743	2379456	20	1.99
4744	2379487	26	1.99
4745	2379605	20	1.99
4746	2379710	94	1.99
4747	2380155	142	1.99
4748	2380549	32	1.99
4749	2381060	49	1.99
4750	2381347	25	1.99
4751	2381725	146	1.99
4752	2382126	31	1.99
4753	2382706	36	1.99
4754	2382730	216	2.00
4755	2383482	21	1.99
4756	2383551	55	2.00
4757	2384087	28	2.00
4758	2384608	124	2.00
4759	2384735	21	2.00
4760	2386167	77	1.99
4761	2386959	34	1.99
4762	2387746	44	1.99
4763	2389144	23	1.99
4764	2389281	21	1.99
4765	2389408	28	1.99
4766	2389548	68	1.99
4767	2390237	25	1.99
4768	2390967	21	1.99
4769	2393091	53	1.99
4770	2393160	24	1.99
4771	2393238	32	1.99
4772	2394632	51	1.99
4773	2394976	35	1.99
4774	2395978	26	1.99
4775	2396302	66	1.99
4776	2396335	55	1.99
4777	2396617	25	1.99
4778	2396832	35	1.99
4779	2397288	25	1.99
4780	2397385	21	1.99
4781	2397978	32	1.99
4782	2398399	36	1.99
4783	2399346	28	1.99
4784	2399527	42	1.99
4785	2399551	33	1.99
4786	2400539	20	1.99
4787	2400850	25	1.99
4788	2401531	26	1.99
4789	2401771	41	1.99
4790	2402728	28	1.99
4791	2403230	25	1.99
4792	2403931	28	1.99
4793	2405021	36	1.99
4794	2405468	35	1.99
4795	2406131	36	1.99
4796	2406740	24	1.99
4797	2407367	136	1.99
4798	2409559	66	1.99
4799	2409927	29	1.99
4800	2410275	98	1.99
4801	2412316	149	1.99
4802	2412972	36	1.99
4803	2413667	28	1.99
4804	2413704	49	1.99
4805	2414198	32	1.99
4806	2415061	36	1.99
4807	2416022	30	1.99
4808	2416485	33	1.99
4809	2416606	29	1.99
4810	2416924	48	1.99
4811	2416965	25	1.99
4812	2417143	47	1.99
4813	2417316	42	1.99
4814	2417448	42	1.99
4815	2418281	29	1.99
4816	2419542	65	1.99
4817	2419660	30	1.99
4818	2419708	37	1.99
4819	2419845	29	1.99
4820	2420258	38	1.99
4821	2423374	104	1.99
4822	2424281	307	1.99
4823	2424870	24	1.99
4824	2426165	43	1.99
4825	2426562	21	1.99
4826	2426819	31	1.99
4827	2427589	26	1.99
4828	2427917	24	1.99
4829	2427947	36	1.99
4830	2428872	37	1.99
4831	2430557	22	1.99
4832	2431545	31	1.99
4833	2432038	20	1.99
4834	2433698	87	1.99
4835	2434794	63	1.99
4836	2435778	32	1.99
4837	2436219	27	1.99
4838	2436291	20	1.99
4839	2436572	60	1.99
4840	2437797	41	1.99
4841	2438114	32	1.99
4842	2438154	51	1.99
4843	2438200	50	1.99
4844	2438573	39	1.99
4845	2439519	37	1.99
4846	2440281	23	1.99
4847	2440794	89	1.99
4848	2441588	46	1.99
4849	2441831	43	1.99
4850	2443242	32	1.99
4851	2443260	29	1.99
4852	2444147	79	1.99
4853	2444485	57	1.99
4854	2444515	41	1.99
4855	2444576	100	1.99
4856	2445275	22	1.99
4857	2445699	32	1.99
4858	2446290	24	1.99
4859	2446343	59	1.99
4860	2447385	23	1.99
4861	2447494	42	1.99
4862	2447591	22	1.99
4863	2448425	25	1.99
4864	2449139	61	1.99
4865	2449207	21	1.99
4866	2449595	96	1.99
4867	2449688	20	1.99
4868	2450024	25	1.99
4869	2450119	43	1.99
4870	2450179	83	1.99
4871	2450578	46	1.99
4872	2450652	24	1.99
4873	2451508	25	1.99
4874	2451780	106	1.99
4875	2452591	35	1.99
4876	2452700	148	1.99
4877	2453446	22	1.99
4878	2453559	33	1.99
4879	2453708	25	1.99
4880	2454908	231	1.99
4881	2455174	52	1.99
4882	2455294	164	1.99
4883	2455961	46	1.99
4884	2456396	20	1.99
4885	2456421	46	1.99
4886	2456442	21	1.99
4887	2456653	63	1.99
4888	2457779	28	1.99
4889	2457930	21	1.99
4890	2458702	28	1.99
4891	2459310	28	1.99
4892	2459401	33	1.99
4893	2460112	20	1.99
4894	2460376	21	1.99
4895	2460872	28	1.99
4896	2461147	23	1.99
4897	2461700	27	1.99
4898	2462723	25	1.99
4899	2462811	37	1.99
4900	2463812	83	1.99
4901	2464297	104	1.99
4902	2464766	98	1.99
4903	2464872	20	1.99
4904	2465267	22	1.99
4905	2466012	24	1.99
4906	2466293	34	1.99
4907	2466876	46	1.99
4908	2467375	47	1.99
4909	2467466	30	1.99
4910	2467775	32	1.99
4911	2468031	22	1.99
4912	2468206	54	1.99
4913	2468281	104	1.99
4914	2468326	26	1.99
4915	2468360	26	1.99
4916	2469046	21	1.99
4917	2469575	72	1.99
4918	2469829	36	1.99
4919	2469885	24	1.99
4920	2469939	26	1.99
4921	2471137	39	1.99
4922	2471778	27	1.99
4923	2472064	25	1.99
4924	2472149	33	1.99
4925	2472953	22	1.99
4926	2473119	24	1.99
4927	2474150	33	1.99
4928	2475172	22	1.99
4929	2475370	30	1.99
4930	2475748	43	1.99
4931	2477892	21	1.99
4932	2478090	41	1.99
4933	2478330	24	1.99
4934	2478371	34	1.99
4935	2479078	34	1.99
4936	2479349	27	1.99
4937	2479706	21	1.99
4938	2479846	208	1.99
4939	2480322	21	1.99
4940	2481777	27	1.99
4941	2481994	30	1.99
4942	2482531	36	1.99
4943	2482696	23	1.99
4944	2483810	35	1.99
4945	2484624	20	1.99
4946	2484927	28	1.99
4947	2485390	59	1.99
4948	2485447	33	1.99
4949	2486044	53	1.99
4950	2486554	42	1.99
4951	2486835	20	1.99
4952	2486945	23	1.99
4953	2488037	32	1.99
4954	2488101	21	1.99
4955	2488162	40	1.99
4956	2488421	32	1.99
4957	2488683	27	1.99
4958	2489135	113	1.99
4959	2489253	32	1.99
4960	2489445	57	1.99
4961	2489928	22	1.99
4962	2490283	40	1.99
4963	2490600	51	1.99
4964	2492461	39	1.99
4965	2492770	66	1.99
4966	2493002	59	1.99
4967	2493267	21	1.99
4968	2493823	214	1.99
4969	2493961	33	1.99
4970	2494162	20	1.99
4971	2495391	20	1.99
4972	2495853	63	1.99
4973	2495918	22	1.99
4974	2496036	66	1.99
4975	2496230	24	1.99
4976	2496452	30	1.99
4977	2497205	36	1.99
4978	2497602	180	1.99
4979	2497712	21	1.99
4980	2498868	31	1.99
4981	2499158	34	1.99
4982	2499783	21	1.99
4983	2499915	26	1.99
4984	2500141	32	1.99
4985	2500361	20	1.99
4986	2500521	37	1.99
4987	2500799	54	1.99
4988	2501516	31	1.99
4989	2501629	41	1.99
4990	2501651	20	1.99
4991	2501757	24	1.99
4992	2501821	32	2.00
4993	2502387	62	2.00
4994	2503045	32	2.00
4995	2503517	25	2.00
4996	2503550	53	2.00
4997	2503581	29	2.00
4998	2503717	27	2.00
4999	2503742	35	2.00
5000	2503791	48	2.00
5001	2503876	20	2.00
5002	2504428	57	2.00
5003	2506200	80	2.00
5004	2506495	34	2.00
5005	2507189	51	2.00
5006	2507247	25	2.00
5007	2507428	37	2.00
5008	2507622	94	2.00
5009	2507822	28	2.00
5010	2507949	88	2.00
5011	2508307	30	2.00
5012	2509399	55	2.00
5013	2509552	21	2.00
5014	2510210	24	2.00
5015	2510471	109	2.00
5016	2510731	97	2.00
5017	2511439	36	2.00
5018	2511817	30	2.00
5019	2512095	34	2.00
5020	2512379	27	2.00
5021	2513444	34	2.00
5022	2514907	27	2.00
5023	2515402	44	2.00
5024	2516271	27	2.00
5025	2517037	31	2.00
5026	2517148	32	2.00
5027	2517698	45	2.00
5028	2517816	46	2.00
5029	2518311	27	2.00
5030	2519195	20	2.00
5031	2520197	35	2.00
5032	2520561	90	2.00
5033	2520623	42	2.00
5034	2520664	20	2.00
5035	2521853	34	2.00
5036	2523274	35	2.00
5037	2523521	25	2.00
5038	2524101	26	2.00
5039	2524514	46	2.00
5040	2526100	68	2.00
5041	2526398	21	2.00
5042	2526744	22	2.00
5043	2527873	25	1.99
5044	2528588	30	1.99
5045	2529169	30	1.99
5046	2529460	37	1.99
5047	2529707	35	2.00
5048	2530945	48	1.99
5049	2531191	21	1.99
5050	2531686	40	1.99
5051	2532015	100	1.99
5052	2532170	20	2.00
5053	2532989	27	1.99
5054	2533729	34	1.99
5055	2533767	28	2.00
5056	2533978	26	2.00
5057	2534590	20	2.00
5058	2535073	39	2.00
5059	2535122	81	2.00
5060	2535311	30	2.00
5061	2536205	46	2.00
5062	2536615	32	2.00
5063	2537022	228	2.00
5064	2537938	21	2.00
5065	2537968	38	2.00
5066	2538307	49	2.00
5067	2538875	43	2.00
5068	2539164	22	2.00
5069	2540346	39	2.00
5070	2540439	47	2.00
5071	2541374	32	2.00
5072	2542754	24	1.99
5073	2543273	21	1.99
5074	2543346	46	2.00
5075	2543905	20	1.99
5076	2544220	27	2.00
5077	2544879	127	1.99
5078	2544972	190	2.00
5079	2545297	24	2.00
5080	2545404	25	2.00
5081	2545522	52	2.00
5082	2545794	22	2.00
5083	2545961	32	2.00
5084	2546431	90	2.00
5085	2546725	21	2.00
5086	2546810	20	2.00
5087	2546839	34	2.00
5088	2547362	25	2.00
5089	2547463	33	2.00
5090	2547499	25	2.00
5091	2548271	55	2.00
5092	2548680	38	2.00
5093	2548785	45	2.00
5094	2548820	32	2.00
5095	2549276	32	2.00
5096	2550437	26	2.00
5097	2550536	34	2.00
5098	2550756	22	2.00
5099	2551771	42	2.00
5100	2551963	64	2.00
5101	2552429	23	2.00
5102	2552485	22	2.00
5103	2552578	80	2.00
5104	2552633	25	2.00
5105	2553998	20	2.00
5106	2554139	44	2.00
5107	2554553	25	2.00
5108	2554962	29	2.00
5109	2557521	91	2.00
5110	2558126	109	2.00
5111	2558323	25	2.00
5112	2558624	149	2.00
5113	2558749	20	2.00
5114	2559871	54	2.00
5115	2559933	25	2.00
5116	2559963	23	2.00
5117	2560074	26	2.00
5118	2560112	24	2.00
5119	2560954	82	2.00
5120	2561213	40	2.00
5121	2561975	29	2.00
5122	2562905	36	2.00
5123	2564333	30	2.00
5124	2564373	63	2.00
5125	2564647	20	2.00
5126	2566769	94	2.00
5127	2566877	158	2.00
5128	2566899	32	2.00
5129	2567350	24	2.00
5130	2567920	33	2.00
5131	2567963	82	2.00
5132	2568124	78	2.00
5133	2568307	23	2.00
5134	2570005	191	2.00
5135	2570312	28	2.00
5136	2570824	31	2.00
5137	2573292	27	2.00
5138	2574120	78	2.00
5139	2574277	56	2.00
5140	2574633	44	2.00
5141	2574877	37	2.00
5142	2575652	24	2.00
5143	2575844	22	2.00
5144	2576342	46	2.00
5145	2576757	22	2.00
5146	2576781	44	2.00
5147	2576837	27	2.00
5148	2577037	32	2.00
5149	2578038	416	2.00
5150	2578399	22	2.00
5151	2579176	137	2.00
5152	2579459	26	2.00
5153	2579725	41	2.00
5154	2579901	26	2.00
5155	2580375	34	2.00
5156	2581247	32	2.00
5157	2581520	37	2.00
5158	2581709	28	2.00
5159	2582745	29	2.00
5160	2583410	25	2.00
5161	2583656	20	2.00
5162	2584557	26	2.00
5163	2584767	23	2.00
5164	2584971	25	2.00
5165	2585532	48	2.00
5166	2585703	137	2.00
5167	2585825	32	2.00
5168	2586093	91	2.00
5169	2586109	28	2.00
5170	2587229	24	2.00
5171	2587499	23	2.00
5172	2588604	22	2.00
5173	2588787	43	2.00
5174	2588873	23	2.00
5175	2589019	21	2.00
5176	2589295	26	2.00
5177	2589491	28	2.00
5178	2591807	22	2.00
5179	2592165	22	2.00
5180	2593757	24	2.00
5181	2593790	52	2.00
5182	2595390	153	2.00
5183	2595640	25	2.00
5184	2595747	36	2.00
5185	2595992	20	2.00
5186	2596090	173	2.00
5187	2596133	42	2.00
5188	2596575	21	2.00
5189	2596791	24	2.00
5190	2597174	38	2.00
5191	2598430	31	2.00
5192	2599068	28	2.00
5193	2600566	31	2.00
5194	2600705	20	2.00
5195	2601187	27	2.00
5196	2601524	27	2.00
5197	2602336	79	2.00
5198	2602405	31	2.00
5199	2602505	45	2.00
5200	2602854	23	2.00
5201	2603341	25	2.00
5202	2603590	21	2.00
5203	2604565	61	2.00
5204	2604617	24	2.00
5205	2604920	72	2.00
5206	2605404	50	2.00
5207	2606859	55	2.00
5208	2607301	30	2.00
5209	2607423	28	2.00
5210	2608184	62	2.00
5211	2608598	57	2.00
5212	2608614	74	2.00
5213	2608738	82	2.00
5214	2609232	36	2.00
5215	2609258	46	2.00
5216	2609282	28	2.00
5217	2609378	20	2.00
5218	2609784	22	2.00
5219	2609972	20	2.00
5220	2610037	30	2.00
5221	2610161	38	2.00
5222	2610305	33	2.00
5223	2610532	26	2.00
5224	2612843	61	2.00
5225	2613674	23	2.00
5226	2613844	63	2.00
5227	2614095	48	2.00
5228	2614994	109	2.00
5229	2615423	25	2.00
5230	2615707	24	2.00
5231	2616544	59	2.00
5232	2616770	24	2.00
5233	2617017	49	2.00
5234	2617199	23	2.00
5235	2617295	20	2.00
5236	2617744	89	2.00
5237	2619332	34	2.00
5238	2621027	20	2.00
5239	2621815	56	2.00
5240	2622587	23	2.00
5241	2623362	62	2.00
5242	2623630	85	2.00
5243	2623706	47	2.00
5244	2623781	27	2.00
5245	2623901	46	2.00
5246	2624017	29	2.00
5247	2624302	44	2.00
5248	2624547	35	2.00
5249	2624999	23	2.00
5250	2625233	21	2.00
5251	2625646	77	2.00
5252	2625796	29	2.00
5253	2626112	68	2.00
5254	2626519	187	2.00
5255	2627883	31	2.00
5256	2628167	24	2.00
5257	2628737	50	2.00
5258	2629122	93	2.00
5259	2629443	213	2.00
5260	2630381	28	2.00
5261	2630467	22	2.00
5262	2632204	37	2.00
5263	2632577	21	2.00
5264	2632730	50	2.00
5265	2633171	22	2.00
5266	2633414	40	2.00
5267	2634002	147	2.00
5268	2634295	30	2.00
5269	2634918	94	2.00
5270	2634970	23	2.00
5271	2635484	27	2.00
5272	2636303	41	2.00
5273	2636809	57	2.00
5274	2639072	28	2.00
5275	2639617	22	2.00
5276	2640319	91	2.00
5277	2640484	26	2.00
5278	2640847	20	2.00
5279	2641278	35	2.00
5280	2641380	48	2.00
5281	2641460	63	2.00
5282	2641517	29	2.00
5283	2641601	63	2.00
5284	2641851	26	2.00
5285	2642127	79	2.00
5286	2643026	36	2.00
5287	2643506	26	2.00
5288	2644092	21	2.00
5289	2644265	26	2.00
5290	2644981	68	2.00
5291	2645235	26	2.00
5292	2646179	26	2.00
5293	2646980	114	2.00
5294	2647111	31	2.00
5295	2649376	71	2.00
5296	2649912	54	2.00
5297	2650087	21	2.00
5298	2651304	44	2.00
5299	2651565	26	2.00
5300	2651583	61	2.00
5301	2653250	20	2.00
5302	2653618	26	2.00
5303	2653723	28	2.00
5304	2654108	34	2.00
5305	2654251	22	2.00
5306	2654349	43	2.00
5307	2654687	30	2.00
5308	2655158	26	2.00
5309	2655507	70	2.00
5310	2655692	72	2.00
5311	2656378	39	2.00
5312	2656609	29	2.00
5313	2656916	22	2.00
5314	2657332	204	2.00
5315	2658296	26	2.00
5316	2658631	138	2.00
5317	2659561	37	2.00
5318	2659737	24	2.00
5319	2660505	36	2.00
5320	2661330	79	2.00
5321	2661369	20	2.00
5322	2662292	32	2.00
5323	2662747	20	2.00
5324	2663290	28	2.00
5325	2665764	20	2.00
5326	2666419	200	2.00
5327	2666719	23	2.00
5328	2667078	56	2.00
5329	2667101	37	2.00
5330	2667416	22	2.00
5331	2667459	41	2.00
5332	2668036	26	2.00
5333	2668598	255	2.00
5334	2669946	85	2.00
5335	2670629	24	2.00
5336	2672174	35	2.00
5337	2672404	23	2.00
5338	2672739	25	2.00
5339	2673029	88	2.00
5340	2673847	36	2.00
5341	2674353	23	2.00
5342	2674572	27	2.00
5343	2675344	23	2.00
5344	2675861	206	2.00
5345	2676322	30	2.00
5346	2676373	37	2.00
5347	2676544	22	2.00
5348	2676714	51	2.00
5349	2677064	23	2.00
5350	2677296	70	2.00
5351	2677515	98	2.00
5352	2677712	23	2.00
5353	2678030	44	2.00
5354	2678210	20	2.00
5355	2678899	37	2.00
5356	2679062	40	2.00
5357	2679153	27	2.00
5358	2679836	35	2.00
5359	2682047	64	2.00
5360	2682536	93	2.00
5361	2682786	31	2.00
5362	2683053	44	2.00
5363	2686472	54	2.00
5364	2687530	46	2.00
5365	2689320	32	1.99
5366	2689800	153	1.99
5367	2689969	42	2.00
5368	2690162	26	2.00
5369	2690591	61	2.00
5370	2690894	40	2.00
5371	2691011	77	2.00
5372	2691052	330	2.00
5373	2691303	32	2.00
5374	2691566	24	2.00
5375	2691646	33	2.00
5376	2691936	39	2.00
5377	2692228	22	2.00
5378	2692282	37	2.00
5379	2693116	52	2.00
5380	2696415	108	2.00
5381	2697873	124	1.99
5382	2698135	33	1.99
5383	2698265	49	1.99
5384	2699145	175	1.99
5385	2700429	23	1.99
5386	2700702	46	1.99
5387	2701266	23	1.99
5388	2701629	32	1.99
5389	2701820	25	1.99
5390	2702494	28	1.99
5391	2702569	29	1.99
5392	2703407	24	1.99
5393	2703627	23	1.99
5394	2704121	27	1.99
5395	2704616	35	1.99
5396	2704821	23	1.99
5397	2705005	26	2.00
5398	2705370	50	2.00
5399	2705753	23	2.00
5400	2705994	112	2.00
5401	2706338	23	2.00
5402	2706530	95	2.00
5403	2707144	55	2.00
5404	2707265	25	2.00
5405	2707688	35	2.00
5406	2707797	130	2.00
5407	2708014	176	2.00
5408	2708324	44	2.00
5409	2708748	23	2.00
5410	2709001	22	2.00
5411	2709190	38	2.00
5412	2709237	20	2.00
5413	2709401	103	2.00
5414	2710132	20	2.00
5415	2710148	27	2.00
5416	2711554	39	2.00
5417	2712366	24	2.00
5418	2712740	34	2.00
5419	2714101	37	2.00
5420	2714559	25	2.00
5421	2714676	22	2.00
5422	2716391	33	2.00
5423	2716800	145	2.00
5424	2717039	25	2.00
5425	2717093	32	2.00
5426	2717109	22	2.00
5427	2718234	39	2.00
5428	2718257	101	2.00
5429	2718752	21	2.00
5430	2718958	146	2.00
5431	2719109	79	2.00
5432	2719762	26	2.00
5433	2719920	91	2.00
5434	2720705	24	2.00
5435	2721950	104	2.00
5436	2721967	31	2.00
5437	2722079	22	2.00
5438	2722210	245	2.00
5439	2722811	208	2.00
5440	2722827	25	2.00
5441	2723436	52	2.00
5442	2724196	45	2.00
5443	2724238	20	2.00
5444	2724479	21	2.00
5445	2725589	22	2.00
5446	2725699	20	2.00
5447	2726413	29	2.00
5448	2726974	28	2.00
5449	2727341	54	2.00
5450	2727953	27	2.00
5451	2728623	41	2.00
5452	2729312	32	2.00
5453	2732027	25	2.00
5454	2732523	60	2.00
5455	2733176	33	2.00
5456	2734138	24	2.00
5457	2735252	32	2.00
5458	2736396	22	1.99
5459	2736584	31	1.99
5460	2738212	20	1.99
5461	2738926	20	1.99
5462	2738969	58	1.99
5463	2739206	32	1.99
5464	2739324	37	1.99
5465	2739758	23	1.99
5466	2739783	22	2.00
5467	2741213	27	1.99
5468	2741690	28	1.99
5469	2741788	25	1.99
5470	2742719	22	1.99
5471	2743241	23	1.99
5472	2743279	34	1.99
5473	2743580	21	1.99
5474	2744492	26	1.99
5475	2744616	24	1.99
5476	2744841	24	2.00
5477	2745348	61	2.00
5478	2746090	24	1.99
5479	2746629	31	1.99
5480	2748724	40	1.99
5481	2748807	26	1.99
5482	2750409	32	1.99
5483	2750452	21	1.99
5484	2750783	30	1.99
5485	2750943	91	1.99
5486	2751271	44	1.99
5487	2751342	31	1.99
5488	2753031	26	1.99
5489	2754478	65	1.99
5490	2756003	46	1.99
5491	2756017	41	1.99
5492	2756356	45	1.99
5493	2756656	29	1.99
5494	2756712	20	1.99
5495	2757408	101	1.99
5496	2758584	25	1.99
5497	2759065	28	1.99
5498	2759773	21	1.99
5499	2759798	46	1.99
5500	2759874	22	1.99
5501	2759889	115	1.99
5502	2760780	27	1.99
5503	2760807	24	1.99
5504	2761452	21	1.99
5505	2761918	40	1.99
5506	2762181	24	1.99
5507	2763352	72	1.99
5508	2763989	32	1.99
5509	2764016	95	1.99
5510	2764070	54	1.99
5511	2764520	25	1.99
5512	2764962	123	1.99
5513	2765624	248	1.99
5514	2765664	20	1.99
5515	2765695	26	1.99
5516	2766909	67	1.99
5517	2767103	28	1.99
5518	2767853	22	1.99
5519	2768895	163	1.99
5520	2769521	381	1.99
5521	2769811	45	1.99
5522	2769905	37	1.99
5523	2770236	55	1.99
5524	2770317	20	1.99
5525	2770804	66	1.99
5526	2772453	20	1.99
5527	2772969	37	1.99
5528	2773107	100	1.99
5529	2773532	27	1.99
5530	2773981	33	1.99
5531	2774282	22	1.99
5532	2774395	42	1.99
5533	2775217	38	1.99
5534	2775491	20	1.99
5535	2775781	74	1.99
5536	2776098	85	1.99
5537	2777116	23	1.99
5538	2777326	64	1.99
5539	2777663	47	1.99
5540	2778408	106	1.99
5541	2778649	61	1.99
5542	2779229	26	1.99
5543	2779553	27	1.99
5544	2781361	30	1.99
5545	2781512	44	1.99
5546	2781623	23	1.99
5547	2781654	295	1.99
5548	2781669	21	1.99
5549	2782314	21	1.99
5550	2783285	20	1.99
5551	2783741	99	1.99
5552	2783811	31	1.99
5553	2784251	42	1.99
5554	2784483	62	1.99
5555	2785317	29	1.99
5556	2785533	26	1.99
5557	2785930	21	1.99
5558	2786076	21	1.99
5559	2786156	175	2.00
5560	2786931	108	2.00
5561	2788179	299	1.99
5562	2788619	27	1.99
5563	2788680	103	1.99
5564	2788951	50	2.00
5565	2790193	36	1.99
5566	2790637	25	1.99
5567	2791709	32	1.99
5568	2791980	29	1.99
5569	2792264	106	1.99
5570	2792849	62	1.99
5571	2793550	20	1.99
5572	2793919	103	1.99
5573	2794453	39	1.99
5574	2794628	41	1.99
5575	2794677	59	1.99
5576	2794882	28	2.00
5577	2796097	158	1.99
5578	2796440	31	1.99
5579	2796638	172	1.99
5580	2796941	53	2.00
5581	2797260	40	2.00
5582	2797417	28	2.00
5583	2797574	91	2.00
5584	2798124	35	2.00
5585	2798460	30	2.00
5586	2798825	71	2.00
5587	2799239	21	2.00
5588	2799951	34	2.00
5589	2800279	31	2.00
5590	2800426	25	2.00
5591	2800447	21	2.00
5592	2800696	20	2.00
5593	2800927	45	2.00
5594	2801275	68	2.00
5595	2801657	63	2.00
5596	2801911	28	2.00
5597	2802386	45	2.00
5598	2802526	22	2.00
5599	2803275	46	2.00
5600	2804202	26	2.00
5601	2804304	25	2.00
5602	2804379	37	2.00
5603	2804645	22	2.00
5604	2804802	43	2.00
5605	2805431	20	2.00
5606	2805569	26	2.00
5607	2806009	30	2.00
5608	2808832	43	2.00
5609	2809239	29	2.00
5610	2811132	23	2.00
5611	2811151	28	2.00
5612	2811176	26	2.00
5613	2811449	55	2.00
5614	2811494	34	2.00
5615	2811544	26	2.00
5616	2811711	24	2.00
5617	2811795	29	2.00
5618	2812219	26	2.00
5619	2812923	26	2.00
5620	2813051	208	2.00
5621	2813531	23	2.00
5622	2814094	22	2.00
5623	2814874	21	2.00
5624	2814953	49	2.00
5625	2816085	23	2.00
5626	2816192	21	2.00
5627	2816638	22	2.00
5628	2816727	109	2.00
5629	2816848	68	2.00
5630	2818270	35	2.00
5631	2819102	45	2.00
5632	2819437	41	2.00
5633	2819744	26	2.00
5634	2819818	23	2.00
5635	2820309	20	2.00
5636	2820324	25	2.00
5637	2821082	23	2.00
5638	2821873	22	2.00
5639	2822702	60	2.00
5640	2822774	39	2.00
5641	2822819	52	2.00
5642	2823774	89	2.00
5643	2823892	25	2.00
5644	2824447	59	2.00
5645	2825944	48	2.00
5646	2826003	25	2.00
5647	2826068	22	2.00
5648	2826847	38	2.00
5649	2827227	40	2.00
5650	2827555	156	2.00
5651	2827670	38	2.00
5652	2828734	38	2.00
5653	2829215	63	2.00
5654	2829382	32	2.00
5655	2830355	22	2.00
5656	2831042	20	2.00
5657	2831534	25	2.00
5658	2832360	28	2.00
5659	2832393	25	2.00
5660	2832617	38	2.00
5661	2832944	34	2.00
5662	2833233	28	2.00
5663	2833615	27	2.00
5664	2833939	26	2.00
5665	2834232	20	2.00
5666	2835508	29	2.00
5667	2835725	46	2.00
5668	2835922	39	2.00
5669	2835990	43	2.00
5670	2836005	20	2.00
5671	2836730	22	2.00
5672	2837459	49	2.00
5673	2837662	59	2.00
5674	2837691	32	2.00
5675	2837758	44	2.00
5676	2838696	33	2.00
5677	2838978	25	2.00
5678	2839965	49	2.00
